,ID
637,1512591121263830000
638,1512590236508990000
639,1512588887209750000
640,1512587736489800000
641,1512587013207300000
642,1512586886497370000
643,1512586163646700000
644,1512585750373610000
645,1512585188353580000
646,1512582948008040000
647,1512581068632700000
648,1512581039511770000
649,1512580005338890000
650,1512579866041980000
651,1512579781937740000
652,1512578291961670000
653,1512578271933710000
654,1512578220243050000
655,1512576489363060000
656,1512575988340770000
657,1512574290264300000
658,1512572574622000000
659,1512571720980430000
660,1512571710402440000
661,1512571060444880000
662,1512570297920200000
663,1512569287373900000
664,1512568032014610000
665,1512566987234300000
666,1512566938928570000
667,1512566305689320000
668,1512566271312900000
669,1512566236864990000
670,1512565496847100000
671,1512564352720770000
672,1512563663202390000
673,1512563333777520000
674,1512561720585290000
675,1512561548321070000
676,1512560937177390000
677,1512560550772890000
678,1512559577795280000
679,1512558792663260000
680,1512557127218470000
681,1512556328643960000
682,1512555111318520000
683,1512553600840510000
684,1512553437447210000
685,1512552306662950000
686,1512551543085710000
687,1512551050414330000
688,1512550532530940000
689,1512548308807520000
690,1512546891866720000
691,1512546499380580000
692,1512546126884310000
693,1512545391220190000
694,1512542767888610000
695,1512540987482060000
696,1512539277284020000
697,1512538025502380000
698,1512537411208760000
699,1512537343521070000
700,1512537343521070000
701,1512537330543990000
702,1512536479083410000
703,1512535893579640000
704,1512535888877780000
705,1512535867147050000
706,1512535836771980000
707,1512535463411830000
708,1512535375121680000
709,1512533907631190000
710,1512533103771800000
711,1512532515554160000
712,1512530874142700000
713,1512530865720480000
714,1512530722640300000
715,1512528527735890000
716,1512526492844100000
717,1512526086487390000
718,1512525315955830000
719,1512524895120400000
720,1512524691638000000
721,1512524624394860000
722,1512524623774160000
723,1512524552496160000
724,1512522517235250000
725,1512521659298820000
726,1512521356985970000
727,1512520709955670000
728,1512520114415060000
729,1512519633852670000
730,1512518632575830000
731,1512518472420530000
732,1512518195470600000
733,1512517723040920000
734,1512517462058790000
735,1512516332092210000
736,1512515780910390000
737,1512515678565280000
738,1512515605215260000
739,1512515454329270000
740,1512514311629030000
741,1512514114358330000
742,1512513948695740000
743,1512512653687720000
744,1512512564424370000
745,1512512182113770000
746,1512511898750630000
747,1512511178764780000
748,1512510188623990000
749,1512509451319880000
750,1512508793963230000
751,1512508250171780000
752,1512508145494640000
753,1512508026175030000
754,1512507860307090000
755,1512507852929340000
756,1512507849947040000
757,1512507724453450000
758,1512507327395540000
759,1512506863337840000
760,1512506577172970000
761,1512506233856700000
