,image_id,image_url,tweet_url
462,1514387830121897987,http://pbs.twimg.com/media/FQQvtTqXIAMh1F0.jpg,https://twitter.com/GlennMueller_jr/status/1514387837147398147
468,1514386422886715396,http://pbs.twimg.com/media/FQQubZTWUAQME5F.jpg,https://twitter.com/fightingirish57/status/1514386427303407618
488,1514362172402552837,http://pbs.twimg.com/media/FQQYX1NX0AU0dqa.jpg,https://twitter.com/basicallly_jake/status/1514362178350067725
505,1513930439467036673,http://pbs.twimg.com/tweet_video_thumb/FQKPtqsVcAEG4PM.jpg,https://twitter.com/AutismGamer/status/1514338247333367814
510,1514062947814764545,http://pbs.twimg.com/media/FQMIOqwUcAEFevZ.jpg,https://twitter.com/bandikr1/status/1514327158444888064
511,1514326327859548185,http://pbs.twimg.com/media/FQP3xZ4XEBkptrK.jpg,https://twitter.com/dayhikingtrails/status/1514326331558871041
516,1514322320181104648,http://pbs.twimg.com/media/FQP0IIHXEAgkYon.jpg,https://twitter.com/Jon_Pollard/status/1514322326023770119
518,1514319398517059595,http://pbs.twimg.com/media/FQPxeEEXsAsGNj5.jpg,https://twitter.com/HunterHindsman/status/1514319423657721866
519,1514319398525444102,http://pbs.twimg.com/media/FQPxeEGXoAY7V55.jpg,https://twitter.com/HunterHindsman/status/1514319423657721866
534,1514301234936627200,http://pbs.twimg.com/media/FQPg8zdVQAAX6t4.jpg,https://twitter.com/Christi49034502/status/1514302718466301959
536,1514079652762959878,http://pbs.twimg.com/ext_tw_video_thumb/1514079652762959878/pu/img/mwo4uM6sYjS-kbVz.jpg,https://twitter.com/officialsimong/status/1514302401645228033
564,1514265165574848514,http://pbs.twimg.com/media/FQPAJSnWQAIOEDY.jpg,https://twitter.com/EcoSocialist84/status/1514265173074358277
578,1514250224499400716,http://pbs.twimg.com/media/FQOyjmxXoAwZdNL.jpg,https://twitter.com/HankimusPrime7/status/1514250230316904454
579,1514250224490975241,http://pbs.twimg.com/media/FQOyjmvXEAkH7KT.jpg,https://twitter.com/HankimusPrime7/status/1514250230316904454
583,1514248421737058304,http://pbs.twimg.com/media/FQOw6q9VUAAq4I3.jpg,https://twitter.com/ThatababyComic/status/1514248686728933377
