,ID
2179,1515074579085070336
2180,1515074048203665412
2181,1515072769666465804
2182,1515068357254516753
2183,1515068025749356544
2184,1515066665515597825
2185,1515066432421249029
2186,1515065636258385920
2187,1515065567400673282
2188,1515063616831172612
2189,1515063540796768265
2190,1515062171469848583
2191,1515057321478692868
2192,1515057271490895881
2193,1515055200800808961
2194,1515054682913357825
2195,1515053987594072064
2196,1515053965573992448
2197,1515053665790398464
2198,1515051472379076618
2199,1515051409078722562
2200,1515051323812679685
2201,1515051185845288965
2202,1515050986708119557
2203,1515050984938131463
2204,1515049511147687937
2205,1515046497309675527
2206,1515046060917506059
2207,1515044802135572482
2208,1515042299180466182
2209,1515042268742266882
2210,1515041367315009536
2211,1515041113463209985
2212,1515037386438283272
2213,1515037238035464195
2214,1515034048065900557
2215,1515033158982512641
2216,1515030068795424790
2217,1515027561868320775
2218,1515027181453328384
2219,1515026797691289604
2220,1515026659820412932
2221,1515116645274034176
2222,1515114700316594184
2223,1515113815452667908
2224,1515112673704300545
2225,1515112637155229696
2226,1515112627344658434
2227,1515111946206408704
2228,1515111790916612100
2229,1515108831847759882
2230,1515108076566859779
2231,1515106678114594817
2232,1515106121270415360
2233,1515105558990311424
2234,1515105162171494407
2235,1515105097386188800
2236,1515104784574992386
2237,1515104588474376192
2238,1515104231778238465
2239,1515104213315076097
2240,1515104094297509891
2241,1515103261489041418
2242,1515102549560508428
2243,1515102190062481421
2244,1515102088421945346
2245,1515102052392787970
2246,1515102007652200451
2247,1515101942569177088
2248,1515101880170471427
2249,1515101790072619014
2250,1515101671646535681
2251,1515100992785760260
2252,1515100750417965057
2253,1515100723855470597
2254,1515099143500300296
2255,1515097614622072837
2256,1515094755780214792
2257,1515093970573012994
2258,1515091886465335297
2259,1515091473892622340
2260,1515087445972377606
2261,1515087049430388739
2262,1515085790040236033
2263,1515085528072343554
2264,1515085342369619970
2265,1515084611797364741
2266,1515083226716553222
2267,1515082099581194245
2268,1515081367838674949
2269,1515080079059173381
2270,1515079394456264710
2271,1515076777806344196
2272,1515075480331902976
2273,1515075440343490568
2274,1515075298823487489
2275,1515075015372386314
2276,1515074952684257290
2277,1515074912276295683
2278,1515074873810468869
2279,1515074579085070336
2280,1515074048203665412
2281,1515072769666465804
2282,1515068357254516753
2283,1515068025749356544
2284,1515066665515597825
2285,1515066432421249029
2286,1515065636258385920
2287,1515065567400673282
2288,1515063616831172612
2289,1515063540796768265
2290,1515062171469848583
2291,1515057321478692868
2292,1515057271490895881
2293,1515055200800808961
2294,1515054682913357825
2295,1515053987594072064
2296,1515053965573992448
2297,1515053665790398464
2298,1515051472379076618
2299,1515051409078722562
2300,1515051323812679685
2301,1515051185845288965
2302,1515050986708119557
2303,1515050984938131463
2304,1515049511147687937
2305,1515046497309675527
2306,1515046060917506059
2307,1515044802135572482
2308,1515042299180466182
2309,1515042268742266882
2310,1515041367315009536
2311,1515041113463209985
2312,1515037386438283272
2313,1515037238035464195
2314,1515034048065900557
2315,1515033158982512641
2316,1515030068795424790
2317,1515027561868320775
2318,1515027181453328384
2319,1515026797691289604
2320,1515026659820412932
2321,1515116645274034176
2322,1515114700316594184
2323,1515113815452667908
2324,1515112673704300545
2325,1515112637155229696
2326,1515112627344658434
2327,1515111946206408704
2328,1515111790916612100
2329,1515108831847759882
2330,1515108076566859779
2331,1515106678114594817
2332,1515106121270415360
2333,1515105558990311424
2334,1515105162171494407
2335,1515105097386188800
2336,1515104784574992386
2337,1515104588474376192
2338,1515104231778238465
2339,1515104213315076097
2340,1515104094297509891
2341,1515103261489041418
2342,1515102549560508428
2343,1515102190062481421
2344,1515102088421945346
2345,1515102052392787970
2346,1515102007652200451
2347,1515101942569177088
2348,1515101880170471427
2349,1515101790072619014
2350,1515101671646535681
2351,1515100992785760260
2352,1515100750417965057
2353,1515100723855470597
2354,1515099143500300296
2355,1515097614622072837
2356,1515094755780214792
2357,1515093970573012994
2358,1515091886465335297
2359,1515091473892622340
2360,1515087445972377606
2361,1515087049430388739
2362,1515085790040236033
2363,1515085528072343554
2364,1515085342369619970
2365,1515084611797364741
2366,1515083226716553222
2367,1515082099581194245
2368,1515081367838674949
2369,1515080079059173381
2370,1515079394456264710
2371,1515076777806344196
2372,1515075480331902976
2373,1515075440343490568
2374,1515075298823487489
2375,1515075015372386314
2376,1515074952684257290
2377,1515074912276295683
2378,1515074873810468869
2379,1515074579085070336
2380,1515074048203665412
2381,1515072769666465804
2382,1515068357254516753
2383,1515068025749356544
2384,1515066665515597825
2385,1515066432421249029
2386,1515065636258385920
2387,1515065567400673282
2388,1515063616831172612
2389,1515063540796768265
2390,1515062171469848583
2391,1515057321478692868
2392,1515057271490895881
2393,1515055200800808961
2394,1515054682913357825
2395,1515053987594072064
2396,1515053965573992448
2397,1515053665790398464
2398,1515051472379076618
2399,1515051409078722562
2400,1515051323812679685
2401,1515051185845288965
2402,1515050986708119557
2403,1515050984938131463
2404,1515049511147687937
2405,1515046497309675527
2406,1515046060917506059
2407,1515044802135572482
2408,1515042299180466182
2409,1515042268742266882
2410,1515041367315009536
2411,1515041113463209985
2412,1515037386438283272
2413,1515037238035464195
2414,1515034048065900557
2415,1515033158982512641
2416,1515030068795424790
2417,1515027561868320775
2418,1515027181453328384
2419,1515026797691289604
2420,1515026659820412932
2421,1515116645274034176
2422,1515114700316594184
2423,1515113815452667908
2424,1515112673704300545
2425,1515112637155229696
2426,1515112627344658434
2427,1515111946206408704
2428,1515111790916612100
2429,1515108831847759882
2430,1515108076566859779
2431,1515106678114594817
2432,1515106121270415360
2433,1515105558990311424
2434,1515105162171494407
2435,1515105097386188800
2436,1515104784574992386
2437,1515104588474376192
2438,1515104231778238465
2439,1515104213315076097
2440,1515104094297509891
2441,1515103261489041418
2442,1515102549560508428
2443,1515102190062481421
2444,1515102088421945346
2445,1515102052392787970
2446,1515102007652200451
2447,1515101942569177088
2448,1515101880170471427
2449,1515101790072619014
2450,1515101671646535681
2451,1515100992785760260
2452,1515100750417965057
2453,1515100723855470597
2454,1515099143500300296
2455,1515097614622072837
2456,1515094755780214792
2457,1515093970573012994
2458,1515091886465335297
2459,1515091473892622340
2460,1515087445972377606
2461,1515087049430388739
2462,1515085790040236033
2463,1515085528072343554
2464,1515085342369619970
2465,1515084611797364741
2466,1515083226716553222
2467,1515082099581194245
2468,1515081367838674949
2469,1515080079059173381
2470,1515079394456264710
2471,1515076777806344196
2472,1515075480331902976
2473,1515075440343490568
2474,1515075298823487489
2475,1515075015372386314
2476,1515074952684257290
2477,1515074912276295683
2478,1515074873810468869
2479,1515074579085070336
2480,1515074048203665412
2481,1515072769666465804
2482,1515068357254516753
2483,1515068025749356544
2484,1515066665515597825
2485,1515066432421249029
2486,1515065636258385920
2487,1515065567400673282
2488,1515063616831172612
2489,1515063540796768265
2490,1515062171469848583
2491,1515057321478692868
2492,1515057271490895881
2493,1515055200800808961
2494,1515054682913357825
2495,1515053987594072064
2496,1515053965573992448
2497,1515053665790398464
2498,1515051472379076618
2499,1515051409078722562
2500,1515051323812679685
2501,1515051185845288965
2502,1515050986708119557
2503,1515050984938131463
2504,1515049511147687937
2505,1515046497309675527
2506,1515046060917506059
2507,1515044802135572482
2508,1515042299180466182
2509,1515042268742266882
2510,1515041367315009536
2511,1515041113463209985
2512,1515037386438283272
2513,1515037238035464195
2514,1515034048065900557
2515,1515033158982512641
2516,1515030068795424790
2517,1515027561868320775
2518,1515027181453328384
2519,1515026797691289604
2520,1515026659820412932
2521,1515116645274034176
2522,1515114700316594184
2523,1515113815452667908
2524,1515112673704300545
2525,1515112637155229696
2526,1515112627344658434
2527,1515111946206408704
2528,1515111790916612100
2529,1515108831847759882
2530,1515108076566859779
2531,1515106678114594817
2532,1515106121270415360
2533,1515105558990311424
2534,1515105162171494407
2535,1515105097386188800
2536,1515104784574992386
2537,1515104588474376192
2538,1515104231778238465
2539,1515104213315076097
2540,1515104094297509891
2541,1515103261489041418
2542,1515102549560508428
2543,1515102190062481421
2544,1515102088421945346
2545,1515102052392787970
2546,1515102007652200451
2547,1515101942569177088
2548,1515101880170471427
2549,1515101790072619014
2550,1515101671646535681
2551,1515100992785760260
2552,1515100750417965057
2553,1515100723855470597
2554,1515099143500300296
2555,1515097614622072837
2556,1515094755780214792
2557,1515093970573012994
2558,1515091886465335297
2559,1515091473892622340
2560,1515087445972377606
2561,1515087049430388739
2562,1515085790040236033
2563,1515085528072343554
2564,1515085342369619970
2565,1515084611797364741
2566,1515083226716553222
2567,1515082099581194245
2568,1515081367838674949
2569,1515080079059173381
2570,1515079394456264710
2571,1515076777806344196
2572,1515075480331902976
2573,1515075440343490568
2574,1515075298823487489
2575,1515075015372386314
2576,1515074952684257290
2577,1515074912276295683
2578,1515074873810468869
2579,1515074579085070336
2580,1515074048203665412
2581,1515072769666465804
2582,1515068357254516753
2583,1515068025749356544
2584,1515066665515597825
2585,1515066432421249029
2586,1515065636258385920
2587,1515065567400673282
2588,1515063616831172612
2589,1515063540796768265
2590,1515062171469848583
2591,1515057321478692868
2592,1515057271490895881
2593,1515055200800808961
2594,1515054682913357825
2595,1515053987594072064
2596,1515053965573992448
2597,1515053665790398464
2598,1515051472379076618
2599,1515051409078722562
2600,1515051323812679685
2601,1515051185845288965
2602,1515050986708119557
2603,1515050984938131463
2604,1515049511147687937
2605,1515046497309675527
2606,1515046060917506059
2607,1515044802135572482
2608,1515042299180466182
2609,1515042268742266882
2610,1515041367315009536
2611,1515041113463209985
2612,1515037386438283272
2613,1515037238035464195
2614,1515034048065900557
2615,1515033158982512641
2616,1515030068795424790
2617,1515027561868320775
2618,1515027181453328384
2619,1515026797691289604
2620,1515026659820412932
2621,1515116645274034176
2622,1515114700316594184
2623,1515113815452667908
2624,1515112673704300545
2625,1515112637155229696
2626,1515112627344658434
2627,1515111946206408704
2628,1515111790916612100
2629,1515108831847759882
2630,1515108076566859779
2631,1515106678114594817
2632,1515106121270415360
2633,1515105558990311424
2634,1515105162171494407
2635,1515105097386188800
2636,1515104784574992386
2637,1515104588474376192
2638,1515104231778238465
2639,1515104213315076097
2640,1515104094297509891
2641,1515103261489041418
2642,1515102549560508428
2643,1515102190062481421
2644,1515102088421945346
2645,1515102052392787970
2646,1515102007652200451
2647,1515101942569177088
2648,1515101880170471427
2649,1515101790072619014
2650,1515101671646535681
2651,1515100992785760260
2652,1515100750417965057
2653,1515100723855470597
2654,1515099143500300296
2655,1515097614622072837
2656,1515094755780214792
2657,1515093970573012994
2658,1515091886465335297
2659,1515091473892622340
2660,1515087445972377606
2661,1515087049430388739
2662,1515085790040236033
2663,1515085528072343554
2664,1515085342369619970
2665,1515084611797364741
2666,1515083226716553222
2667,1515082099581194245
2668,1515081367838674949
2669,1515080079059173381
2670,1515079394456264710
2671,1515076777806344196
2672,1515075480331902976
2673,1515075440343490568
2674,1515075298823487489
2675,1515075015372386314
2676,1515074952684257290
2677,1515074912276295683
2678,1515074873810468869
2679,1515074579085070336
2680,1515074048203665412
2681,1515072769666465804
2682,1515068357254516753
2683,1515068025749356544
2684,1515066665515597825
2685,1515066432421249029
2686,1515065636258385920
2687,1515065567400673282
2688,1515063616831172612
2689,1515063540796768265
2690,1515062171469848583
2691,1515057321478692868
2692,1515057271490895881
2693,1515055200800808961
2694,1515054682913357825
2695,1515053987594072064
2696,1515053965573992448
2697,1515053665790398464
2698,1515051472379076618
2699,1515051409078722562
2700,1515051323812679685
2701,1515051185845288965
2702,1515050986708119557
2703,1515050984938131463
2704,1515049511147687937
2705,1515046497309675527
2706,1515046060917506059
2707,1515044802135572482
2708,1515042299180466182
2709,1515042268742266882
2710,1515041367315009536
2711,1515041113463209985
2712,1515037386438283272
2713,1515037238035464195
2714,1515034048065900557
2715,1515033158982512641
2716,1515030068795424790
2717,1515027561868320775
2718,1515027181453328384
2719,1515026797691289604
2720,1515026659820412932
2721,1515116645274034176
2722,1515114700316594184
2723,1515113815452667908
2724,1515112673704300545
2725,1515112637155229696
2726,1515112627344658434
2727,1515111946206408704
2728,1515111790916612100
2729,1515108831847759882
2730,1515108076566859779
2731,1515106678114594817
2732,1515106121270415360
2733,1515105558990311424
2734,1515105162171494407
2735,1515105097386188800
2736,1515104784574992386
2737,1515104588474376192
2738,1515104231778238465
2739,1515104213315076097
2740,1515104094297509891
2741,1515103261489041418
2742,1515102549560508428
2743,1515102190062481421
2744,1515102088421945346
2745,1515102052392787970
2746,1515102007652200451
2747,1515101942569177088
2748,1515101880170471427
2749,1515101790072619014
2750,1515101671646535681
2751,1515100992785760260
2752,1515100750417965057
2753,1515100723855470597
2754,1515099143500300296
2755,1515097614622072837
2756,1515094755780214792
2757,1515093970573012994
2758,1515091886465335297
2759,1515091473892622340
2760,1515087445972377606
2761,1515087049430388739
2762,1515085790040236033
2763,1515085528072343554
2764,1515085342369619970
2765,1515084611797364741
2766,1515083226716553222
2767,1515082099581194245
2768,1515081367838674949
2769,1515080079059173381
2770,1515079394456264710
2771,1515076777806344196
2772,1515075480331902976
2773,1515075440343490568
2774,1515075298823487489
2775,1515075015372386314
2776,1515074952684257290
2777,1515074912276295683
2778,1515074873810468869
2779,1515074579085070336
2780,1515074048203665412
2781,1515072769666465804
2782,1515068357254516753
2783,1515068025749356544
2784,1515066665515597825
2785,1515066432421249029
2786,1515065636258385920
2787,1515065567400673282
2788,1515063616831172612
2789,1515063540796768265
2790,1515062171469848583
2791,1515057321478692868
2792,1515057271490895881
2793,1515055200800808961
2794,1515054682913357825
2795,1515053987594072064
2796,1515053965573992448
2797,1515053665790398464
2798,1515051472379076618
2799,1515051409078722562
2800,1515051323812679685
2801,1515051185845288965
2802,1515050986708119557
2803,1515050984938131463
2804,1515049511147687937
2805,1515046497309675527
2806,1515046060917506059
2807,1515044802135572482
2808,1515042299180466182
2809,1515042268742266882
2810,1515041367315009536
2811,1515041113463209985
2812,1515037386438283272
2813,1515037238035464195
2814,1515034048065900557
2815,1515033158982512641
2816,1515030068795424790
2817,1515027561868320775
2818,1515027181453328384
2819,1515026797691289604
2820,1515026659820412932
2821,1515116645274034176
2822,1515114700316594184
2823,1515113815452667908
2824,1515112673704300545
2825,1515112637155229696
2826,1515112627344658434
2827,1515111946206408704
2828,1515111790916612100
2829,1515108831847759882
2830,1515108076566859779
2831,1515106678114594817
2832,1515106121270415360
2833,1515105558990311424
2834,1515105162171494407
2835,1515105097386188800
2836,1515104784574992386
2837,1515104588474376192
2838,1515104231778238465
2839,1515104213315076097
2840,1515104094297509891
2841,1515103261489041418
2842,1515102549560508428
2843,1515102190062481421
2844,1515102088421945346
2845,1515102052392787970
2846,1515102007652200451
2847,1515101942569177088
2848,1515101880170471427
2849,1515101790072619014
2850,1515101671646535681
2851,1515100992785760260
2852,1515100750417965057
2853,1515100723855470597
2854,1515099143500300296
2855,1515097614622072837
2856,1515094755780214792
2857,1515093970573012994
2858,1515091886465335297
2859,1515091473892622340
2860,1515087445972377606
2861,1515087049430388739
2862,1515085790040236033
2863,1515085528072343554
2864,1515085342369619970
2865,1515084611797364741
2866,1515083226716553222
2867,1515082099581194245
2868,1515081367838674949
2869,1515080079059173381
2870,1515079394456264710
2871,1515076777806344196
2872,1515075480331902976
2873,1515075440343490568
2874,1515075298823487489
2875,1515075015372386314
2876,1515074952684257290
2877,1515074912276295683
2878,1515074873810468869
2879,1515074579085070336
2880,1515074048203665412
2881,1515072769666465804
2882,1515068357254516753
2883,1515068025749356544
2884,1515066665515597825
2885,1515066432421249029
2886,1515065636258385920
2887,1515065567400673282
2888,1515063616831172612
2889,1515063540796768265
2890,1515062171469848583
2891,1515057321478692868
2892,1515057271490895881
2893,1515055200800808961
2894,1515054682913357825
2895,1515053987594072064
2896,1515053965573992448
2897,1515053665790398464
2898,1515051472379076618
2899,1515051409078722562
2900,1515051323812679685
2901,1515051185845288965
2902,1515050986708119557
2903,1515050984938131463
2904,1515049511147687937
2905,1515046497309675527
2906,1515046060917506059
2907,1515044802135572482
2908,1515042299180466182
2909,1515042268742266882
2910,1515041367315009536
2911,1515041113463209985
2912,1515037386438283272
2913,1515037238035464195
2914,1515034048065900557
2915,1515033158982512641
2916,1515030068795424790
2917,1515027561868320775
2918,1515027181453328384
2919,1515026797691289604
2920,1515026659820412932
2921,1515116645274034176
2922,1515114700316594184
2923,1515113815452667908
2924,1515112673704300545
2925,1515112637155229696
2926,1515112627344658434
2927,1515111946206408704
2928,1515111790916612100
2929,1515108831847759882
2930,1515108076566859779
2931,1515106678114594817
2932,1515106121270415360
2933,1515105558990311424
2934,1515105162171494407
2935,1515105097386188800
2936,1515104784574992386
2937,1515104588474376192
2938,1515104231778238465
2939,1515104213315076097
2940,1515104094297509891
2941,1515103261489041418
2942,1515102549560508428
2943,1515102190062481421
2944,1515102088421945346
2945,1515102052392787970
2946,1515102007652200451
2947,1515101942569177088
2948,1515101880170471427
2949,1515101790072619014
2950,1515101671646535681
2951,1515100992785760260
2952,1515100750417965057
2953,1515100723855470597
2954,1515099143500300296
2955,1515097614622072837
2956,1515094755780214792
2957,1515093970573012994
2958,1515091886465335297
2959,1515091473892622340
2960,1515087445972377606
2961,1515087049430388739
2962,1515085790040236033
2963,1515085528072343554
2964,1515085342369619970
2965,1515084611797364741
2966,1515083226716553222
2967,1515082099581194245
2968,1515081367838674949
2969,1515080079059173381
2970,1515079394456264710
2971,1515076777806344196
2972,1515075480331902976
2973,1515075440343490568
2974,1515075298823487489
2975,1515075015372386314
2976,1515074952684257290
2977,1515074912276295683
2978,1515074873810468869
2979,1515074579085070336
2980,1515074048203665412
2981,1515072769666465804
2982,1515068357254516753
2983,1515068025749356544
2984,1515066665515597825
2985,1515066432421249029
2986,1515065636258385920
2987,1515065567400673282
2988,1515063616831172612
2989,1515063540796768265
2990,1515062171469848583
2991,1515057321478692868
2992,1515057271490895881
2993,1515055200800808961
2994,1515054682913357825
2995,1515053987594072064
2996,1515053965573992448
2997,1515053665790398464
2998,1515051472379076618
2999,1515051409078722562
3000,1515051323812679685
3001,1515051185845288965
3002,1515050986708119557
3003,1515050984938131463
3004,1515049511147687937
3005,1515046497309675527
3006,1515046060917506059
3007,1515044802135572482
3008,1515042299180466182
3009,1515042268742266882
3010,1515041367315009536
3011,1515041113463209985
3012,1515037386438283272
3013,1515037238035464195
3014,1515034048065900557
3015,1515033158982512641
3016,1515030068795424790
3017,1515027561868320775
3018,1515027181453328384
3019,1515026797691289604
3020,1515026659820412932
3021,1515116645274034176
3022,1515114700316594184
3023,1515113815452667908
3024,1515112673704300545
3025,1515112637155229696
3026,1515112627344658434
3027,1515111946206408704
3028,1515111790916612100
3029,1515108831847759882
3030,1515108076566859779
3031,1515106678114594817
3032,1515106121270415360
3033,1515105558990311424
3034,1515105162171494407
3035,1515105097386188800
3036,1515104784574992386
3037,1515104588474376192
3038,1515104231778238465
3039,1515104213315076097
3040,1515104094297509891
3041,1515103261489041418
3042,1515102549560508428
3043,1515102190062481421
3044,1515102088421945346
3045,1515102052392787970
3046,1515102007652200451
3047,1515101942569177088
3048,1515101880170471427
3049,1515101790072619014
3050,1515101671646535681
3051,1515100992785760260
3052,1515100750417965057
3053,1515100723855470597
3054,1515099143500300296
3055,1515097614622072837
3056,1515094755780214792
3057,1515093970573012994
3058,1515091886465335297
3059,1515091473892622340
3060,1515087445972377606
3061,1515087049430388739
3062,1515085790040236033
3063,1515085528072343554
3064,1515085342369619970
3065,1515084611797364741
3066,1515083226716553222
3067,1515082099581194245
3068,1515081367838674949
3069,1515080079059173381
3070,1515079394456264710
3071,1515076777806344196
3072,1515075480331902976
3073,1515075440343490568
3074,1515075298823487489
3075,1515075015372386314
3076,1515074952684257290
3077,1515074912276295683
3078,1515074873810468869
3079,1515074579085070336
3080,1515074048203665412
3081,1515072769666465804
3082,1515068357254516753
3083,1515068025749356544
3084,1515066665515597825
3085,1515066432421249029
3086,1515065636258385920
3087,1515065567400673282
3088,1515063616831172612
3089,1515063540796768265
3090,1515062171469848583
3091,1515057321478692868
3092,1515057271490895881
3093,1515055200800808961
3094,1515054682913357825
3095,1515053987594072064
3096,1515053965573992448
3097,1515053665790398464
3098,1515051472379076618
3099,1515051409078722562
3100,1515051323812679685
3101,1515051185845288965
3102,1515050986708119557
3103,1515050984938131463
3104,1515049511147687937
3105,1515046497309675527
3106,1515046060917506059
3107,1515044802135572482
3108,1515042299180466182
3109,1515042268742266882
3110,1515041367315009536
3111,1515041113463209985
3112,1515037386438283272
3113,1515037238035464195
3114,1515034048065900557
3115,1515033158982512641
3116,1515030068795424790
3117,1515027561868320775
3118,1515027181453328384
3119,1515026797691289604
3120,1515026659820412932
3121,1515116645274034176
3122,1515114700316594184
3123,1515113815452667908
3124,1515112673704300545
3125,1515112637155229696
3126,1515112627344658434
3127,1515111946206408704
3128,1515111790916612100
3129,1515108831847759882
3130,1515108076566859779
3131,1515106678114594817
3132,1515106121270415360
3133,1515105558990311424
3134,1515105162171494407
3135,1515105097386188800
3136,1515104784574992386
3137,1515104588474376192
3138,1515104231778238465
3139,1515104213315076097
3140,1515104094297509891
3141,1515103261489041418
3142,1515102549560508428
3143,1515102190062481421
3144,1515102088421945346
3145,1515102052392787970
3146,1515102007652200451
3147,1515101942569177088
3148,1515101880170471427
3149,1515101790072619014
3150,1515101671646535681
3151,1515100992785760260
3152,1515100750417965057
3153,1515100723855470597
3154,1515099143500300296
3155,1515097614622072837
3156,1515094755780214792
3157,1515093970573012994
3158,1515091886465335297
3159,1515091473892622340
3160,1515087445972377606
3161,1515087049430388739
3162,1515085790040236033
3163,1515085528072343554
3164,1515085342369619970
3165,1515084611797364741
3166,1515083226716553222
3167,1515082099581194245
3168,1515081367838674949
3169,1515080079059173381
3170,1515079394456264710
3171,1515076777806344196
3172,1515075480331902976
3173,1515075440343490568
3174,1515075298823487489
3175,1515075015372386314
3176,1515074952684257290
3177,1515074912276295683
3178,1515074873810468869
3179,1515074579085070336
3180,1515074048203665412
3181,1515072769666465804
3182,1515068357254516753
3183,1515068025749356544
3184,1515066665515597825
3185,1515066432421249029
3186,1515065636258385920
3187,1515065567400673282
3188,1515063616831172612
3189,1515063540796768265
3190,1515062171469848583
3191,1515057321478692868
3192,1515057271490895881
3193,1515055200800808961
3194,1515054682913357825
3195,1515053987594072064
3196,1515053965573992448
3197,1515053665790398464
3198,1515051472379076618
3199,1515051409078722562
3200,1515051323812679685
3201,1515051185845288965
3202,1515050986708119557
3203,1515050984938131463
3204,1515049511147687937
3205,1515046497309675527
3206,1515046060917506059
3207,1515044802135572482
3208,1515042299180466182
3209,1515042268742266882
3210,1515041367315009536
3211,1515041113463209985
3212,1515037386438283272
3213,1515037238035464195
3214,1515034048065900557
3215,1515033158982512641
3216,1515030068795424790
3217,1515027561868320775
3218,1515027181453328384
3219,1515026797691289604
3220,1515026659820412932
3221,1515116645274034176
3222,1515114700316594184
3223,1515113815452667908
3224,1515112673704300545
3225,1515112637155229696
3226,1515112627344658434
3227,1515111946206408704
3228,1515111790916612100
3229,1515108831847759882
3230,1515108076566859779
3231,1515106678114594817
3232,1515106121270415360
3233,1515105558990311424
3234,1515105162171494407
3235,1515105097386188800
3236,1515104784574992386
3237,1515104588474376192
3238,1515104231778238465
3239,1515104213315076097
3240,1515104094297509891
3241,1515103261489041418
3242,1515102549560508428
3243,1515102190062481421
3244,1515102088421945346
3245,1515102052392787970
3246,1515102007652200451
3247,1515101942569177088
3248,1515101880170471427
3249,1515101790072619014
3250,1515101671646535681
3251,1515100992785760260
3252,1515100750417965057
3253,1515100723855470597
3254,1515099143500300296
3255,1515097614622072837
3256,1515094755780214792
3257,1515093970573012994
3258,1515091886465335297
3259,1515091473892622340
3260,1515087445972377606
3261,1515087049430388739
3262,1515085790040236033
3263,1515085528072343554
3264,1515085342369619970
3265,1515084611797364741
3266,1515083226716553222
3267,1515082099581194245
3268,1515081367838674949
3269,1515080079059173381
3270,1515079394456264710
3271,1515076777806344196
3272,1515075480331902976
3273,1515075440343490568
3274,1515075298823487489
3275,1515075015372386314
3276,1515074952684257290
3277,1515074912276295683
3278,1515074873810468869
3279,1515074579085070336
3280,1515074048203665412
3281,1515072769666465804
3282,1515068357254516753
3283,1515068025749356544
3284,1515066665515597825
3285,1515066432421249029
3286,1515065636258385920
3287,1515065567400673282
3288,1515063616831172612
3289,1515063540796768265
3290,1515062171469848583
3291,1515057321478692868
3292,1515057271490895881
3293,1515055200800808961
3294,1515054682913357825
3295,1515053987594072064
3296,1515053965573992448
3297,1515053665790398464
3298,1515051472379076618
3299,1515051409078722562
3300,1515051323812679685
3301,1515051185845288965
3302,1515050986708119557
3303,1515050984938131463
3304,1515049511147687937
3305,1515046497309675527
3306,1515046060917506059
3307,1515044802135572482
3308,1515042299180466182
3309,1515042268742266882
3310,1515041367315009536
3311,1515041113463209985
3312,1515037386438283272
3313,1515037238035464195
3314,1515034048065900557
3315,1515033158982512641
3316,1515030068795424790
3317,1515027561868320775
3318,1515027181453328384
3319,1515026797691289604
3320,1515026659820412932
3321,1515116645274034176
3322,1515114700316594184
3323,1515113815452667908
3324,1515112673704300545
3325,1515112637155229696
3326,1515112627344658434
3327,1515111946206408704
3328,1515111790916612100
3329,1515108831847759882
3330,1515108076566859779
3331,1515106678114594817
3332,1515106121270415360
3333,1515105558990311424
3334,1515105162171494407
3335,1515105097386188800
3336,1515104784574992386
3337,1515104588474376192
3338,1515104231778238465
3339,1515104213315076097
3340,1515104094297509891
3341,1515103261489041418
3342,1515102549560508428
3343,1515102190062481421
3344,1515102088421945346
3345,1515102052392787970
3346,1515102007652200451
3347,1515101942569177088
3348,1515101880170471427
3349,1515101790072619014
3350,1515101671646535681
3351,1515100992785760260
3352,1515100750417965057
3353,1515100723855470597
3354,1515099143500300296
3355,1515097614622072837
3356,1515094755780214792
3357,1515093970573012994
3358,1515091886465335297
3359,1515091473892622340
3360,1515087445972377606
3361,1515087049430388739
3362,1515085790040236033
3363,1515085528072343554
3364,1515085342369619970
3365,1515084611797364741
3366,1515083226716553222
3367,1515082099581194245
3368,1515081367838674949
3369,1515080079059173381
3370,1515079394456264710
3371,1515076777806344196
3372,1515075480331902976
3373,1515075440343490568
3374,1515075298823487489
3375,1515075015372386314
3376,1515074952684257290
3377,1515074912276295683
3378,1515074873810468869
3379,1515074579085070336
3380,1515074048203665412
3381,1515072769666465804
3382,1515068357254516753
3383,1515068025749356544
3384,1515066665515597825
3385,1515066432421249029
3386,1515065636258385920
3387,1515065567400673282
3388,1515063616831172612
3389,1515063540796768265
3390,1515062171469848583
3391,1515057321478692868
3392,1515057271490895881
3393,1515055200800808961
3394,1515054682913357825
3395,1515053987594072064
3396,1515053965573992448
3397,1515053665790398464
3398,1515051472379076618
3399,1515051409078722562
3400,1515051323812679685
3401,1515051185845288965
3402,1515050986708119557
3403,1515050984938131463
3404,1515049511147687937
3405,1515046497309675527
3406,1515046060917506059
3407,1515044802135572482
3408,1515042299180466182
3409,1515042268742266882
3410,1515041367315009536
3411,1515041113463209985
3412,1515037386438283272
3413,1515037238035464195
3414,1515034048065900557
3415,1515033158982512641
3416,1515030068795424790
3417,1515027561868320775
3418,1515027181453328384
3419,1515026797691289604
3420,1515026659820412932
3421,1515116645274034176
3422,1515114700316594184
3423,1515113815452667908
3424,1515112673704300545
3425,1515112637155229696
3426,1515112627344658434
3427,1515111946206408704
3428,1515111790916612100
3429,1515108831847759882
3430,1515108076566859779
3431,1515106678114594817
3432,1515106121270415360
3433,1515105558990311424
3434,1515105162171494407
3435,1515105097386188800
3436,1515104784574992386
3437,1515104588474376192
3438,1515104231778238465
3439,1515104213315076097
3440,1515104094297509891
3441,1515103261489041418
3442,1515102549560508428
3443,1515102190062481421
3444,1515102088421945346
3445,1515102052392787970
3446,1515102007652200451
3447,1515101942569177088
3448,1515101880170471427
3449,1515101790072619014
3450,1515101671646535681
